^PRODOTTO^|^DESCRIZIONE^|^COD_CICLO^|^FASE^|^OPERAZIONE^|^CL.MACCHINE^|^CL.OPERATORI LAV.^|^CL.OPERATORI ATTR.^|^ATTREZZATURA^|^T.ATTR.MACCHINA^|^T.ATTR.UOMO^|^T.LAV.MACCHINA^|^T.LAV.UOMO^|^NOTE FASE^|^TERZISTA^|^GG.LAV.EST.^|^DIRECTORY FILE DISEGNO^|^NOME FILE DISEGNO^|^N.OPER.LAV.^|^N.OPER.ATTR.^|^GG.POSTICIPO^|^SCHED.CAP.ILLIM.^|^T.ATTRAVERSAMENTO^|^NUM.IMPRONTE^|^N.RIGA^|^RIGA TESTO FASE^
^E284890^|^BRACCIO MOTORE 3BL472.2 grezzo <952>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095200|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284890^|^BRACCIO MOTORE 3BL472.2 grezzo <952>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095200|12000000|12000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284900^|^ENDSHIELD BS LA063 cod.4027745 <953>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095300|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284900^|^ENDSHIELD BS LA063 cod.4027745 <953>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095300|12000000|12000000|63000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284910^|^COVER DZ29 cod.4025957 <954>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284910^|^COVER DZ29 cod.4025957 <954>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095400|9000000|9000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284920^|^HOUSING COVER B29 cod.4025841 <955>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095500|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284920^|^HOUSING COVER B29 cod.4025841 <955>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095500|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284930^|^HOUSING DZ29 cod.4025941 <93601>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900093601|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284930^|^HOUSING DZ29 cod.4025941 <93601>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900093601|4000000|4000000|108000|38000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284931^|^HOUSING DZB29 cod.4025942 <93602>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900093602|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284931^|^HOUSING DZB29 cod.4025942 <93602>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900093602|4000000|4000000|108000|38000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284940^|^HOUSING DZF29 cod.4025944 <92401>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900092401|12000000|12000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284940^|^HOUSING DZF29 cod.4025944 <92401>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900092401|12000000|12000000|125000|44000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284950^|^SPORTELLO PER SBLOCCO dis.L103 <958>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E284950^|^SPORTELLO PER SBLOCCO dis.L103 <958>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095800|6000000|6000000|29000|10000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E284960^|^SEMICARCASSA SX RIDUTTORE L100 <959>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900095900|6000000|6000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E284960^|^SEMICARCASSA SX RIDUTTORE L100 <959>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900095900|7500000|7500000|48000|17000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E284970^|^SEMICARCASSA DX RIDUTTORE L101 <959>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900095900|6000000|6000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E284970^|^SEMICARCASSA DX RIDUTTORE L101 <959>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900095900|7500000|7500000|48000|17000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E284980^|^FLANGIA MOTORE BARRIERA 24V 3EL367 <960> CUS9013^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096000|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E284980^|^FLANGIA MOTORE BARRIERA 24V 3EL367 <960> CUS9013^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096000|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E284990^|^SUPPORTO MOTORE ARCELIK cod. E0261203 <961>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900096100|3000000|3000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E284990^|^SUPPORTO MOTORE ARCELIK cod. E0261203 <961>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900096100|6000000|6000000|23000|8000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E285000^|^FLANGIA FRIZIONE FEMMINA L_159 <962>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096200|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285000^|^FLANGIA FRIZIONE FEMMINA L_159 <962>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096200|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285010^|^FLANGIA FRIZIONE MASCHIO L_160 <962>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096200|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285010^|^FLANGIA FRIZIONE MASCHIO L_160 <962>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096200|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285020^|^CALOTTA DX  125 con 3 FORI grezzo <93501>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900093501|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285020^|^CALOTTA DX  125 con 3 FORI grezzo <93501>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900093501|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285030^|^CALOTTA SX  125 con 4 FORI grezzo <93501>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900093501|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285030^|^CALOTTA SX  125 con 4 FORI grezzo <93501>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900093501|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285040^|^CLAMPA DN 80 PARTE 1 grezzo <956>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285040^|^CLAMPA DN 80 PARTE 1 grezzo <956>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095600|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285050^|^CLAMPA DN 80 PARTE 2 grezzo <956>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900095600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285050^|^CLAMPA DN 80 PARTE 2 grezzo <956>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900095600|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285060^|^HOUSING C29 cod.4025913 <963>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900096300|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285060^|^HOUSING C29 cod.4025913 <963>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900096300|4000000|4000000|108000|38000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285070^|^HOUSING CF29 cod.4027717 <964>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900096400|12000000|12000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285070^|^HOUSING CF29 cod.4027717 <964>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900096400|15000000|15000000|108000|38000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285080^|^LAGSHI BS LE080 cod.4027777 <957>^|^ ^|10|^ALPREP^|^A0142^|^ ^|^FOA^|900095700|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285080^|^LAGSHI BS LE080 cod.4027777 <957>^|^ ^|40|^ALAUT^|^A0142^|^FOG^|^FOA^|900095700|9000000|9000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285090^|^LAGSHI BS LE090 cod.4027782 <95701>^|^ ^|10|^ALPREP^|^A0142^|^ ^|^FOA^|900095701|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285090^|^LAGSHI BS LE090 cod.4027782 <95701>^|^ ^|40|^ALAUT^|^A0142^|^FOG^|^FOA^|900095701|15000000|15000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285100^|^FLANGE HOUSING TANDEMPUMP cod. 3.30494.01.0 grezzo <965>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900096500|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285100^|^FLANGE HOUSING TANDEMPUMP cod. 3.30494.01.0 grezzo <965>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900096500|12000000|12000000|50000|18000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285110^|^FLANGE DZF39 A120 cod.4022718 <966>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096600|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285110^|^FLANGE DZF39 A120 cod.4022718 <966>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096600|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285120^|^FLANGE DZB39 A120 cod.4027595 <96601>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096601|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285120^|^FLANGE DZB39 A120 cod.4027595 <96601>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096601|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285130^|^FLANGE DZF39 A160 cod.4022724 <967>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096700|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285130^|^FLANGE DZF39 A160 cod.4022724 <967>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096700|12000000|12000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285140^|^FLANGE DZF39 A200 cod.4022726 <96701>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096701|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285140^|^FLANGE DZF39 A200 cod.4022726 <96701>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096701|12000000|12000000|80000|28000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285150^|^COPERCHIO RIDUTTORE 3SL270.3 <968>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096800|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285150^|^COPERCHIO RIDUTTORE 3SL270.3 <968>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096800|12000000|12000000|83000|29000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285160^|^CORPO RIDUTTORE 3SL269.2 <969>^|^ ^|10|^ALPREP^|^A0500^|^ ^|^FOA^|900096900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285160^|^CORPO RIDUTTORE 3SL269.2 <969>^|^ ^|40|^ALAUT^|^A0500^|^FOG^|^FOA^|900096900|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285170^|^CAVALLOTTO SBLOCCO 3SL273.1 <970>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097000|3000000|3000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|3|^ ^|^ ^
^E285170^|^CAVALLOTTO SBLOCCO 3SL273.1 <970>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097000|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|3|^ ^|^ ^
^E285180^|^TAPPO PIENO 3SL274.1 <970>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097000|3000000|3000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|3|^ ^|^ ^
^E285180^|^TAPPO PIENO 3SL274.1 <970>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097000|4000000|4000000|21400|8000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|3|^ ^|^ ^
^E285190^|^ALBERINO SBLOCCO 3SL272.2<970>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|^ ^|2250000|2250000|0|0|^mat.900097000 chiyusa impronta qst articolo 09/2015^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|0|^ ^|^ ^
^E285190^|^ALBERINO SBLOCCO 3SL272.2<970>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|^ ^|3000000|3000000|16000|6000|^mat.900097000 chiyusa impronta qst articolo 09/2015^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E285200^|^MANIGLIA SBLOCCO 3SL276.0<970>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097000|3000000|3000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|3|^ ^|^ ^
^E285200^|^MANIGLIA SBLOCCO 3SL276.0<970>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097000|4000000|4000000|21400|8000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|3|^ ^|^ ^
^E285210^|^HOUSING PIERBURG cod. 3.26747.05.0 GR <971>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900097100|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285210^|^HOUSING PIERBURG cod. 3.26747.05.0 GR <971>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900097100|12000000|12000000|50000|18000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285220^|^MOZZO E0389900 <972>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097200|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285220^|^MOZZO E0389900 <972>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097200|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285230^|^GUSCIO INFERIORE PISTONE ECO 3SC0700000 <973>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900097300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285230^|^GUSCIO INFERIORE PISTONE ECO 3SC0700000 <973>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900097300|6000000|6000000|42000|15000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285240^|^GUSCIO SUPERIORE PISTONE ECO 3SC0710000 <973>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900097300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285240^|^GUSCIO SUPERIORE PISTONE ECO 3SC0710000 <973>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900097300|6000000|6000000|42000|15000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285250^|^SEMICARCASSA ESTERNA dis.6750 <974>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097400|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285250^|^SEMICARCASSA ESTERNA dis.6750 <974>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097400|6000000|6000000|42000|42000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285260^|^SEMICARCASSA INTERNA dis.6751 <974>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097400|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285260^|^SEMICARCASSA INTERNA dis.6751 <974>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097400|6000000|6000000|42000|42000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285270^|^BLOCCHETTO VW DX LATO GUIDA GREZZO <975>^|^ ^|10|^ALPREP^|^A0500^|^ ^|^FOA^|900097500|4000000|4000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E285270^|^BLOCCHETTO VW DX LATO GUIDA GREZZO <975>^|^ ^|40|^ALAUT^|^A0500^|^FOG^|^FOA^|900097500|4000000|4000000|10000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E285280^|^BLOCCHETTO VW DX LATO PASS GREZZO <976>^|^ ^|10|^ALPREP^|^A0500^|^ ^|^FOA^|900097600|4000000|4000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E285280^|^BLOCCHETTO VW DX LATO PASS GREZZO <976>^|^ ^|40|^ALAUT^|^A0500^|^FOG^|^FOA^|900097600|4000000|4000000|10000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E285290^|^MOZZO E0360700 <97201>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097201|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285290^|^MOZZO E0360700 <97201>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097201|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285300^|^COVER DZ39 cod.4022730 <977>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097700|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E285300^|^COVER DZ39 cod.4022730 <977>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097700|6000000|6000000|40000|14000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E285310^|^FLANGE B39 A160 cod.4025823 grezzo <96702>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900096702|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285310^|^FLANGE B39 A160 cod.4025823 grezzo <96702>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900096702|12000000|12000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285320^|^ADATTATORE MOTORE 3SL271.2 <978>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097800|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285320^|^ADATTATORE MOTORE 3SL271.2 <978>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097800|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285330^|^FLANGE D/Z28 A120 cod. 4370948 <94901>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900094901|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285330^|^FLANGE D/Z28 A120 cod. 4370948 <94901>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900094901|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285335^|^FLANGE D/Z28 A140 cod. 4370950 <94902>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900094902|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285335^|^FLANGE D/Z28 A140 cod. 4370950 <94902>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900094902|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285340^|^SUPPORTO MOTORE ZG cod. E0394900 <86601>^|^ ^|10|^ALPREP^|^A0500^|^ ^|^FOA^|900086601|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285340^|^SUPPORTO MOTORE ZG cod. E0394900 <86601>^|^ ^|40|^ALAUT^|^A0500^|^FOG^|^FOA^|900086601|4000000|4000000|88000|31000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285350^|^COPPA OLIO SX cod.5CH-F1733-10 GR <979>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900097900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285350^|^COPPA OLIO SX cod.5CH-F1733-10 GR <979>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900097900|12000000|12000000|87000|30000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285360^|^COPPA OLIO DX cod.5CH-F1751-10 GR <980>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900098000|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285360^|^COPPA OLIO DX cod.5CH-F1751-10 GR <980>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900098000|12000000|12000000|87000|30000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285370^|^HOUSING COVER C29 cod.4025920 <981>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900098100|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285370^|^HOUSING COVER C29 cod.4025920 <981>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900098100|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285380^|^MOZZO E0389901 <972>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900097200|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E285380^|^MOZZO E0389901 <972>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900097200|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E285390^|^SUPPORTO MOTORE WHIRPOOL EUREKA E0424201-grezzo- <982>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900098200|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
